,CustomerID,InvoiceNo,Total_price,Cluster_0,Cluster_1,Cluster_2,Cluster_3,Cluster_4,InvoiceDate
332,12471,553037,702.5999999999998,91.2,166.2,415.2,30.0,0.0,2011-05-13 08:10:00.000000000
333,12471,553038,106.6,0.0,0.0,19.799999999999997,66.9,19.9,2011-05-13 08:11:00.000000000
334,12471,559298,631.64,45.36,172.68,369.0,44.6,0.0,2011-07-07 12:38:00.000000000
335,12471,559300,208.62,39.6,29.82,69.6,69.60000000000001,0.0,2011-07-07 12:40:00.000000000
336,12471,563950,1001.0199999999998,140.32,42.3,675.5999999999997,122.9,19.9,2011-08-22 10:38:59.999999488
337,12471,564309,83.58,39.839999999999996,17.34,26.4,0.0,0.0,2011-08-24 12:39:00.000000000
338,12471,564360,476.21999999999986,177.95999999999998,112.86000000000001,115.79999999999998,69.60000000000001,0.0,2011-08-24 16:13:00.000000512
339,12471,566984,386.5000000000001,80.8,62.400000000000006,59.599999999999994,143.9,39.8,2011-09-16 10:38:59.999999744
340,12471,567924,205.26000000000005,50.76,70.2,54.599999999999994,29.700000000000003,0.0,2011-09-22 17:25:00.000000000
349,12472,537201,1523.3000000000009,331.0999999999999,364.5,541.1999999999999,185.5,101.0,2010-12-05 14:18:59.999998464
350,12472,542215,771.3599999999999,69.39999999999999,116.70000000000002,494.4599999999999,60.300000000000004,30.5,2011-01-26 12:26:59.999998720
351,12472,546843,556.18,110.88,167.10000000000002,250.39999999999998,0.0,27.8,2011-03-17 12:40:00.000000000
352,12472,556578,1140.6599999999999,132.82000000000002,197.04000000000002,610.8,186.50000000000003,13.5,2011-06-13 14:13:00.000001536
353,12472,561037,558.1000000000001,147.45999999999998,83.34,254.2,73.10000000000001,0.0,2011-07-24 11:54:59.999998720
356,12473,555162,600.1899999999999,219.79999999999998,94.9,230.58999999999997,39.0,15.9,2011-06-01 10:14:59.999998976
357,12473,563540,424.06,82.96,92.3,179.10000000000002,34.0,35.7,2011-08-17 12:04:00.000000000
359,12474,541125,29.5,0.0,29.5,0.0,0.0,0.0,2011-01-14 10:06:00.000000000
360,12474,541224,183.9,0.0,82.60000000000001,42.5,14.850000000000001,43.95,2011-01-14 14:45:00.000000000
361,12474,542229,332.40000000000003,43.32000000000001,111.60000000000001,132.48000000000002,45.0,0.0,2011-01-26 13:38:00.000000000
362,12474,544996,251.58,10.08,106.20000000000002,125.35,0.0,9.95,2011-02-25 11:53:00.000000000
363,12474,547005,734.4700000000003,172.01999999999998,156.9,390.5499999999999,15.0,0.0,2011-03-18 14:20:00.000000000
364,12474,547934,239.20000000000005,56.099999999999994,50.7,132.39999999999998,0.0,0.0,2011-03-28 14:07:00.000000000
365,12474,553547,688.2799999999999,182.54,156.94,261.3,49.800000000000004,37.7,2011-05-17 15:48:00.000000000
366,12474,554263,7.800000000000001,7.800000000000001,0.0,0.0,0.0,0.0,2011-05-23 12:32:00.000000000
367,12474,557569,391.75999999999993,69.06,107.20000000000002,181.5,0.0,34.0,2011-06-21 10:46:00.000000000
368,12474,558109,44.25,0.0,44.25,0.0,0.0,0.0,2011-06-26 15:36:00.000000000
369,12474,559710,173.60000000000002,51.0,53.10000000000001,50.0,19.5,0.0,2011-07-12 10:25:00.000000000
370,12474,561094,477.64000000000004,114.94,132.7,213.4,16.6,0.0,2011-07-25 10:04:00.000000000
371,12474,565261,429.68,89.68,111.9,107.7,120.4,0.0,2011-09-02 10:53:00.000000768
378,12476,538644,12.45,0.0,0.0,0.0,3.95,8.5,2010-12-13 14:39:00.000000000
379,12476,542648,459.58000000000004,20.4,45.6,248.88000000000002,73.5,71.2,2011-01-31 11:46:00.000000000
380,12476,543833,142.2,0.0,38.1,31.5,15.8,56.8,2011-02-14 10:24:00.000000000
381,12476,550527,1213.6699999999998,149.76,211.39999999999998,484.4600000000001,183.04999999999998,185.0,2011-04-19 10:48:00.000000000
382,12476,552008,239.2,0.0,0.0,239.2,0.0,0.0,2011-05-05 17:13:00.000000000
383,12476,560901,620.5699999999999,30.240000000000002,137.20000000000002,240.57999999999998,142.85,69.7,2011-07-21 17:38:59.999998976
384,12476,566987,461.6,0.0,102.8,319.2,39.6,0.0,2011-09-16 10:56:00.000000000
389,12477,543737,2355.9500000000003,30.599999999999998,217.50000000000003,475.29999999999995,1174.35,458.20000000000005,2011-02-11 12:45:00.000001536
390,12477,550137,2221.02,55.0,514.4000000000001,337.02,944.0500000000001,370.55,2011-04-14 13:58:59.999998720
391,12477,564856,4257.0599999999995,92.55999999999999,667.98,1378.3999999999996,1103.07,1015.05,2011-08-31 09:11:00.000001536
397,12480,540480,744.2500000000002,75.9,242.40000000000003,183.59999999999997,190.75,51.6,2011-01-07 15:26:59.999998720
398,12480,546851,645.0200000000002,89.22,103.80000000000001,355.35,80.75,15.9,2011-03-17 13:22:59.999998976
399,12480,560569,503.68,84.74,68.4,167.14,94.89999999999999,88.5,2011-07-19 14:04:00.000000000
401,12481,537892,141.38,10.08,51.00000000000001,49.8,0.0,30.5,2010-12-09 10:13:00.000000000
402,12481,539636,523.96,75.36,70.80000000000001,187.39999999999998,122.39999999999999,68.0,2010-12-20 15:15:00.000000000
403,12481,540414,549.09,87.65999999999998,83.7,243.08,100.65,34.0,2011-01-07 10:32:00.000000000
404,12481,547925,530.8599999999999,126.62,71.7,228.14000000000001,104.4,0.0,2011-03-28 13:57:00.000000768
405,12481,547926,229.48000000000002,78.48,0.0,112.0,39.0,0.0,2011-03-28 13:59:00.000000000
406,12481,553731,666.96,82.66,48.00000000000001,416.6,78.05000000000001,41.650000000000006,2011-05-19 08:26:00.000001024
407,12481,553732,134.82,19.919999999999998,39.0,75.89999999999999,0.0,0.0,2011-05-19 08:27:00.000000000
408,12481,556517,911.21,51.059999999999995,246.25,351.70000000000005,215.20000000000002,47.0,2011-06-13 10:52:00.000000000
411,12483,540040,347.56,26.12,111.00000000000001,149.84,60.6,0.0,2011-01-04 14:20:00.000000000
412,12483,551278,283.0,0.0,68.4,81.0,133.60000000000002,0.0,2011-04-27 13:13:00.000000000
413,12483,552717,8.5,0.0,0.0,0.0,8.5,0.0,2011-05-11 09:42:00.000000000
414,12483,553674,75.60000000000001,0.0,75.60000000000001,0.0,0.0,0.0,2011-05-18 12:50:00.000000000
415,12483,556194,283.95000000000005,73.64,60.660000000000004,71.1,78.55000000000001,0.0,2011-06-09 12:20:00.000000000
416,12483,565287,291.45,56.1,165.3,25.5,44.550000000000004,0.0,2011-09-02 11:42:00.000000000
419,12484,540469,1026.6699999999998,189.81999999999996,145.05,317.74999999999994,259.20000000000005,114.85000000000001,2011-01-07 14:03:59.999996928
420,12484,557007,941.99,91.89,110.05000000000001,327.7,232.79999999999998,179.54999999999998,2011-06-16 11:30:00.000002304
421,12484,564734,1246.4899999999996,179.30000000000004,230.10000000000002,440.63999999999993,273.9,122.55,2011-08-28 13:31:59.999995648
423,12488,568137,553.39,9.24,103.50000000000001,249.0,78.85,112.8,2011-09-25 10:34:00.000000000
426,12489,540463,298.93,10.08,87.0,94.44999999999999,64.65,42.75,2011-01-07 13:13:00.000000000
427,12490,541120,774.2199999999999,92.62,259.79999999999995,299.90000000000003,32.7,89.2,2011-01-14 09:13:00.000001280
428,12490,552325,295.50000000000006,39.1,203.90000000000003,33.0,19.5,0.0,2011-05-09 09:47:00.000000000
429,12490,557489,430.0599999999999,6.8,272.26,110.19999999999999,24.900000000000002,15.9,2011-06-20 14:58:00.000000000
430,12490,561029,376.93000000000006,44.2,131.58,166.8,34.35,0.0,2011-07-24 11:25:00.000000512
431,12490,564912,370.0600000000001,27.5,273.66,19.799999999999997,33.2,15.9,2011-08-31 12:33:00.000000256
432,12490,565854,963.8200000000003,164.55999999999997,219.46000000000004,447.0,132.8,0.0,2011-09-07 13:22:00.000001280
438,12492,564666,108.39,15.54,28.799999999999997,0.0,64.05000000000001,0.0,2011-08-26 14:51:00.000000000
440,12493,554826,196.5,0.0,14.75,139.35,29.700000000000003,12.7,2011-05-26 14:53:00.000000000
441,12493,558124,183.24,29.88,87.36,66.0,0.0,0.0,2011-06-27 10:17:00.000000000
442,12494,537967,39.6,0.0,17.700000000000003,21.9,0.0,0.0,2010-12-09 11:31:00.000000000
443,12494,539113,4.949999999999999,0.0,0.0,4.949999999999999,0.0,0.0,2010-12-16 11:24:00.000000000
444,12494,544200,214.0,34.0,76.9,69.9,33.2,0.0,2011-02-17 10:08:00.000000000
445,12494,554940,367.09000000000003,0.0,234.54000000000002,76.95,43.1,12.5,2011-05-27 13:49:00.000000512
446,12494,558699,135.22,17.52,42.3,20.0,0.0,55.4,2011-07-01 12:17:00.000000000
449,12497,567298,690.6,83.4,177.60000000000002,429.6,0.0,0.0,2011-09-19 12:29:00.000000000
453,12500,540553,174.29999999999998,0.0,0.0,158.39999999999998,0.0,15.9,2011-01-10 09:48:00.000000000
454,12500,544281,50.7,0.0,15.299999999999999,0.0,19.5,15.9,2011-02-17 12:23:00.000000000
455,12500,545557,79.19999999999999,0.0,0.0,79.19999999999999,0.0,0.0,2011-03-03 15:30:00.000000000
456,12500,546919,70.80000000000001,0.0,0.0,0.0,70.80000000000001,0.0,2011-03-18 09:55:00.000000000
457,12500,557972,149.64,9.24,41.6,0.0,0.0,98.8,2011-06-24 10:16:00.000000000
458,12500,564475,360.0,0.0,0.0,360.0,0.0,0.0,2011-08-25 12:50:00.000000000
462,12501,540458,2025.3899999999992,526.28,340.55,565.5100000000001,334.80000000000007,258.25,2011-01-07 12:27:59.999995136
463,12502,543055,505.25000000000006,64.8,81.60000000000001,121.2,95.35,142.3,2011-02-03 10:41:00.000001024
464,12502,546755,562.8000000000001,25.8,63.3,195.95,109.1,168.65,2011-03-16 13:29:00.000001024
465,12502,552040,410.6,0.0,0.0,121.8,70.2,218.60000000000002,2011-05-06 08:19:00.000000000
466,12502,562273,620.8700000000001,4.2,121.32000000000001,272.7,140.3,82.35,2011-08-04 09:54:59.999998976
467,12502,565519,896.3499999999998,40.8,89.5,350.6,108.89999999999999,306.55000000000007,2011-09-05 11:52:00.000000000
470,12506,550821,73.50000000000003,2.55,16.450000000000003,7.550000000000001,19.15,27.8,2011-04-21 08:54:00.000000000
471,12507,543822,362.15999999999997,35.760000000000005,146.70000000000002,60.0,119.7,0.0,2011-02-14 09:24:00.000000000
472,12507,559187,46.75,0.0,0.0,0.0,46.75,0.0,2011-07-07 10:20:00.000000000
473,12507,561669,25.5,0.0,0.0,25.5,0.0,0.0,2011-07-28 17:09:00.000000000
476,12509,545181,158.5,25.5,0.0,0.0,99.0,34.0,2011-02-28 14:45:00.000000000
477,12510,541491,597.0500000000001,45.9,53.10000000000001,233.3,92.55000000000001,172.2,2011-01-18 14:04:00.000000000
478,12510,560607,217.52,0.0,0.0,0.0,162.72,54.8,2011-07-20 10:15:00.000000000
481,12513,563753,558.2900000000001,150.53999999999996,72.2,287.54999999999995,48.0,0.0,2011-08-19 10:50:59.999998976
482,12514,546875,1017.6800000000002,102.00000000000001,112.5,381.18,86.2,335.79999999999995,2011-03-17 16:37:59.999998208
483,12515,539752,278.7,35.400000000000006,17.700000000000003,114.75000000000001,38.25,72.6,2010-12-21 15:43:00.000000256
484,12516,556469,529.2,119.0,395.20000000000005,15.0,0.0,0.0,2011-06-12 11:37:00.000000000
485,12516,567959,553.1800000000001,137.18,416.0,0.0,0.0,0.0,2011-09-23 09:13:00.000000000
486,12517,555383,766.9499999999999,65.73,216.28,261.69000000000005,112.60000000000002,110.65,2011-06-02 15:12:59.999999744
487,12517,562537,681.7500000000001,98.83999999999999,170.6,307.16,60.150000000000006,45.0,2011-08-05 15:01:59.999998208
488,12517,568472,381.20000000000005,34.2,191.10000000000002,109.6,46.300000000000004,0.0,2011-09-27 11:50:00.000000000
490,12518,563914,288.83,33.480000000000004,75.9,164.6,0.0,14.850000000000001,2011-08-21 13:18:00.000000000
491,12518,568103,470.90000000000003,66.96,107.10000000000001,158.64,81.4,56.8,2011-09-23 15:45:00.000001024
496,12520,546365,897.4200000000006,162.12,121.80000000000001,398.54999999999995,69.30000000000001,145.65,2011-03-11 11:34:59.999998976
497,12520,547715,210.54000000000002,28.939999999999998,29.400000000000002,112.49999999999999,19.8,19.9,2011-03-25 08:50:00.000000000
498,12520,553741,409.6,45.84,58.800000000000004,191.46,88.5,25.0,2011-05-19 09:37:00.000000768
499,12520,560728,312.29,20.64,67.85000000000001,157.95,49.50000000000001,16.35,2011-07-20 14:38:00.000000000
500,12520,567666,516.4100000000001,89.60000000000001,120.42000000000002,128.74,161.29999999999998,16.35,2011-09-21 15:22:59.999998976
501,12521,560635,545.6800000000001,37.34,198.34000000000003,211.25,67.05000000000001,31.700000000000003,2011-07-20 10:50:59.999998720
504,12523,540851,102.95,0.0,0.0,71.1,14.850000000000001,17.0,2011-01-12 09:43:00.000000000
505,12523,544585,125.39999999999999,30.9,17.700000000000003,45.3,31.5,0.0,2011-02-21 14:58:00.000000000
506,12523,546770,115.09,20.5,35.040000000000006,44.7,14.850000000000001,0.0,2011-03-16 15:17:00.000000000
507,12523,548553,138.75,20.7,50.7,29.999999999999996,37.35,0.0,2011-04-01 09:19:00.000000000
508,12523,561470,186.75,41.4,17.700000000000003,97.94999999999999,29.700000000000003,0.0,2011-07-27 13:14:00.000000000
509,12523,563897,110.55,0.0,51.0,0.0,44.7,14.850000000000001,2011-08-21 10:44:00.000000000
510,12523,564226,148.26,30.78,15.299999999999999,32.879999999999995,69.30000000000001,0.0,2011-08-24 10:13:00.000000000
511,12523,567657,124.38,10.5,37.68000000000001,17.4,14.850000000000001,43.95,2011-09-21 14:43:00.000000000
515,12524,540562,283.39,77.76,0.0,205.63,0.0,0.0,2011-01-10 10:35:00.000000256
516,12524,544483,435.3399999999999,46.800000000000004,15.299999999999999,330.84,22.5,19.9,2011-02-21 10:53:00.000000000
517,12524,545533,439.44000000000005,95.04,75.60000000000001,175.8,19.8,73.19999999999999,2011-03-03 14:04:00.000000000
518,12524,551529,950.33,122.76000000000002,347.75,436.12000000000006,0.0,43.7,2011-05-01 13:17:59.999999488
519,12524,553842,364.87999999999994,111.03999999999999,44.7,129.33999999999997,60.0,19.8,2011-05-19 12:24:00.000000000
520,12524,558608,271.1,0.0,98.1,159.6,13.4,0.0,2011-06-30 15:30:00.000000000
523,12526,565765,484.29999999999995,50.39999999999999,130.8,229.00000000000003,59.25000000000001,14.850000000000001,2011-09-06 14:18:59.999999232
526,12527,541480,114.52000000000001,49.12,35.400000000000006,30.0,0.0,0.0,2011-01-18 12:05:00.000000000
527,12527,544340,152.4,26.400000000000002,100.80000000000001,25.200000000000003,0.0,0.0,2011-02-18 09:41:00.000000000
528,12527,567291,63.790000000000006,0.0,14.940000000000001,0.0,14.850000000000001,34.0,2011-09-19 11:55:00.000000000
529,12528,542621,439.53,85.22000000000001,73.2,137.26,68.25,75.6,2011-01-31 09:05:00.000001024
530,12528,545916,242.13,13.200000000000001,15.299999999999999,128.08,29.85,55.699999999999996,2011-03-08 11:46:00.000000000
531,12528,559899,227.70999999999998,0.0,35.400000000000006,120.71000000000001,54.6,17.0,2011-07-13 12:24:00.000000000
532,12528,563548,180.00000000000003,0.0,0.0,30.0,15.0,135.0,2011-08-17 12:30:00.000000000
535,12530,540410,333.4,18.0,74.4,159.60000000000002,61.5,19.9,2011-01-07 10:04:00.000000000
536,12530,550665,381.6000000000001,108.8,145.60000000000002,11.7,99.6,15.9,2011-04-20 09:31:00.000000000
537,12530,562605,380.6500000000001,25.2,208.00000000000003,97.8,0.0,49.650000000000006,2011-08-08 10:58:59.999999744
541,12534,561911,981.1800000000001,130.29999999999998,69.8,553.9300000000001,88.8,138.35000000000002,2011-08-01 10:26:00.000002304
542,12535,555637,371.4500000000001,20.4,30.599999999999998,31.4,213.75000000000003,75.30000000000001,2011-06-06 12:46:59.999999744
543,12535,566074,344.90000000000003,20.4,30.599999999999998,37.199999999999996,134.1,122.6,2011-09-09 08:48:00.000000000
546,12539,540550,1715.8500000000004,96.59999999999998,305.29999999999995,753.4499999999998,321.6000000000001,238.9,2011-01-10 09:11:00.000001536
547,12539,542303,1715.8499999999997,96.6,305.29999999999995,753.4499999999999,321.6000000000001,238.9,2011-01-27 11:04:59.999998464
548,12539,547387,1085.99,25.2,263.64,580.3499999999999,129.3,87.5,2011-03-22 16:00:00.000000000
550,12540,538525,741.0099999999999,44.16,127.2,301.29999999999995,119.4,148.95000000000002,2010-12-13 09:38:59.999999744
551,12540,540801,979.1799999999998,71.82000000000001,99.60000000000001,702.76,105.0,0.0,2011-01-11 12:25:00.000001024
552,12540,542905,260.98,31.08,25.200000000000003,204.7,0.0,0.0,2011-02-01 15:11:00.000000000
553,12540,547703,916.7599999999999,72.96000000000001,111.9,656.9,75.0,0.0,2011-03-24 17:09:59.999999488
554,12540,551868,1156.1099999999997,165.84,70.80000000000001,600.1999999999999,163.72,155.55,2011-05-04 16:29:00.000001280
555,12540,555095,1110.49,152.04000000000002,141.90000000000003,551.9,64.35000000000001,200.3,2011-05-31 13:32:00.000000000
556,12540,555726,301.98999999999995,44.94,63.300000000000004,87.45,48.2,58.099999999999994,2011-06-06 16:22:59.999999488
557,12540,559173,360.62,59.52,50.7,87.9,34.650000000000006,127.85000000000001,2011-07-07 10:02:59.999999232
558,12540,561093,1190.3900000000006,162.11999999999995,295.02,534.45,181.8,17.0,2011-07-25 10:01:00.000001280
559,12540,564201,453.34000000000003,45.42,192.42000000000002,136.3,79.2,0.0,2011-08-24 08:09:00.000000000
560,12540,566040,403.98999999999995,35.480000000000004,78.86000000000001,245.40000000000003,27.75,16.5,2011-09-08 13:38:00.000000000
561,12540,567340,859.6499999999997,124.96,103.02000000000001,405.12,119.4,107.15,2011-09-19 15:01:59.999999232
562,12540,568001,249.48000000000005,20.4,110.28,0.0,118.80000000000001,0.0,2011-09-23 11:35:00.000000000
567,12541,545585,284.4,104.4,60.300000000000004,90.0,14.850000000000001,14.850000000000001,2011-03-04 09:32:00.000000000
568,12541,557314,195.74,20.4,0.0,145.64000000000001,29.700000000000003,0.0,2011-06-19 15:59:00.000000000
571,12545,547790,544.15,43.8,17.700000000000003,390.0,44.85,47.8,2011-03-25 12:04:00.000000000
572,12545,568179,288.24,34.44,0.0,139.2,44.7,69.9,2011-09-25 13:39:00.000000256
573,12546,567968,676.2,122.99999999999999,232.50000000000003,192.6,128.1,0.0,2011-09-23 09:44:00.000000000
575,12547,545647,131.4,40.8,30.599999999999998,60.0,0.0,0.0,2011-03-04 12:46:00.000000000
576,12547,554792,20.4,20.4,0.0,0.0,0.0,0.0,2011-05-26 12:38:00.000000000
577,12548,558108,67.19999999999999,0.0,0.0,67.19999999999999,0.0,0.0,2011-06-26 15:35:00.000000000
578,12550,567653,824.8299999999994,112.28,117.25,305.5,126.95,162.85,2011-09-21 14:34:59.999998464
579,12551,539351,168.0,0.0,78.0,90.0,0.0,0.0,2010-12-17 11:23:00.000000000
581,12553,541138,592.3100000000001,140.05999999999997,168.89999999999998,174.0,109.35,0.0,2011-01-14 10:42:00.000001024
582,12553,544423,6.3,6.3,0.0,0.0,0.0,0.0,2011-02-18 15:23:00.000000000
583,12553,545583,281.25,0.0,111.0,64.8,74.7,30.75,2011-03-04 09:08:00.000000000
584,12553,547722,303.9100000000001,109.66000000000001,52.5,72.8,33.2,35.75,2011-03-25 10:18:59.999999488
585,12553,553843,316.85,0.0,171.45,62.0,83.4,0.0,2011-05-19 12:29:00.000000256
586,12553,559422,248.75000000000003,22.9,110.55000000000001,33.0,46.6,35.7,2011-07-08 12:00:00.000000000
587,12553,563926,364.2200000000001,30.919999999999998,97.94999999999999,175.5,59.85,0.0,2011-08-21 14:42:00.000000000
591,12556,559665,312.89999999999986,41.4,46.330000000000005,99.42,49.300000000000004,76.45000000000002,2011-07-11 13:34:59.999999744
593,12557,536944,620.0,0.0,0.0,620.0,0.0,0.0,2010-12-03 12:20:00.000000000
594,12557,547972,165.0,0.0,0.0,165.0,0.0,0.0,2011-03-28 16:41:00.000000000
595,12557,558871,1446.34,81.6,0.0,824.74,540.0,0.0,2011-07-04 13:19:00.000000000
598,12559,541877,450.10999999999996,48.36,91.8,108.7,184.25,17.0,2011-01-24 10:12:00.000000000
599,12559,542926,75.60000000000001,0.0,75.60000000000001,0.0,0.0,0.0,2011-02-02 09:49:00.000000000
600,12560,560590,1292.31,239.21999999999997,175.64000000000001,394.05,402.3,81.1,2011-07-19 15:54:59.999998464
602,12561,543587,238.85,62.400000000000006,30.300000000000004,23.4,77.45,45.3,2011-02-10 11:39:00.000000000
603,12562,554648,390.96000000000004,0.0,207.31,135.89999999999998,14.850000000000001,32.9,2011-05-25 12:44:00.000000000
604,12562,557069,456.27000000000004,45.66,203.31,122.4,49.2,35.7,2011-06-16 15:22:00.000000000
605,12562,562450,596.0000000000001,61.2,286.20000000000005,138.2,59.400000000000006,51.0,2011-08-05 08:40:00.000000000
606,12562,567191,334.64,61.64,17.700000000000003,205.5,49.800000000000004,0.0,2011-09-19 09:14:59.999999488
610,12564,547520,402.9000000000001,0.0,53.10000000000001,197.24999999999997,59.400000000000006,93.15,2011-03-23 14:54:59.999999488
